time,total load actual,total load forecast,price actual,price day ahead
2016-10-23 06:00:00+02:00,20391.0,20365.0,40.5,30.0
2016-10-23 07:00:00+02:00,21053.0,21162.0,41.53,31.6
2016-10-23 08:00:00+02:00,21448.0,21456.0,42.76,34.35
2016-10-23 09:00:00+02:00,22751.0,22668.0,46.81,38.33
2016-10-23 10:00:00+02:00,24455.0,24095.0,48.29,40.91
2016-10-23 11:00:00+02:00,25392.0,24761.0,48.78,40.91
2016-10-23 12:00:00+02:00,25782.0,25219.0,48.83,41.0
2016-10-23 13:00:00+02:00,26032.0,25424.0,47.25,39.5
2016-10-23 14:00:00+02:00,25692.0,25072.0,42.57,33.09
2016-10-23 15:00:00+02:00,24330.0,24053.0,41.28,32.66
2016-10-23 16:00:00+02:00,23525.0,23385.0,42.61,34.44
2016-10-23 17:00:00+02:00,23429.0,23136.0,49.18,41.61
2016-10-23 18:00:00+02:00,23876.0,23651.0,51.2,43.04
2016-10-23 19:00:00+02:00,26000.0,25563.0,61.84,54.07
2016-10-23 20:00:00+02:00,28279.0,27845.0,70.87,63.49
2016-10-23 21:00:00+02:00,28200.0,27988.0,63.78,56.3
2016-10-23 22:00:00+02:00,26748.0,26615.0,61.46,55.0
2016-10-23 23:00:00+02:00,24779.0,24876.0,56.8,50.0
2016-10-24 00:00:00+02:00,22991.0,23068.0,53.34,46.1
2016-10-24 01:00:00+02:00,21689.0,21773.0,50.26,42.04
2016-10-24 02:00:00+02:00,20896.0,21004.0,46.57,38.06
2016-10-24 03:00:00+02:00,20728.0,20765.0,45.29,37.02
2016-10-24 04:00:00+02:00,20745.0,20786.0,42.35,33.2
2016-10-24 05:00:00+02:00,21414.0,21475.0,47.66,39.12
2016-10-24 06:00:00+02:00,24139.0,24057.0,58.23,51.57
2016-10-24 07:00:00+02:00,28214.0,28051.0,62.82,56.65
2016-10-24 08:00:00+02:00,30601.0,30355.0,67.11,60.01
2016-10-24 09:00:00+02:00,31295.0,31090.0,66.75,60.33
2016-10-24 10:00:00+02:00,31897.0,31873.0,68.66,62.18
2016-10-24 11:00:00+02:00,32220.0,32255.0,69.06,61.8
2016-10-24 12:00:00+02:00,32390.0,32591.0,69.26,61.99
2016-10-24 13:00:00+02:00,32222.0,32408.0,68.85,61.42
2016-10-24 14:00:00+02:00,31091.0,31240.0,67.81,59.98
2016-10-24 15:00:00+02:00,30379.0,30417.0,64.84,58.69
2016-10-24 16:00:00+02:00,29989.0,30114.0,64.83,59.04
2016-10-24 17:00:00+02:00,29937.0,30266.0,66.34,60.3
2016-10-24 18:00:00+02:00,29848.0,30261.0,68.02,61.2
2016-10-24 19:00:00+02:00,31631.0,31850.0,71.8,62.54
2016-10-24 20:00:00+02:00,33236.0,33499.0,75.07,66.11
2016-10-24 21:00:00+02:00,32255.0,32346.0,71.97,62.56
2016-10-24 22:00:00+02:00,29084.0,29094.0,62.44,55.58
2016-10-24 23:00:00+02:00,26404.0,26508.0,59.23,52.75
2016-10-25 00:00:00+02:00,24858.0,24795.0,59.09,54.43
2016-10-25 01:00:00+02:00,23362.0,23449.0,51.27,46.36
2016-10-25 02:00:00+02:00,22504.0,22573.0,47.94,43.21
2016-10-25 03:00:00+02:00,22234.0,22316.0,46.16,41.06
2016-10-25 04:00:00+02:00,22188.0,22265.0,46.24,41.42
2016-10-25 05:00:00+02:00,22578.0,22739.0,51.34,46.46
2016-10-25 06:00:00+02:00,25014.0,24979.0,64.46,60.0
2016-10-25 07:00:00+02:00,28796.0,28771.0,66.35,62.15
2016-10-25 08:00:00+02:00,31258.0,30964.0,71.02,64.88
2016-10-25 09:00:00+02:00,31690.0,31453.0,69.98,63.68
2016-10-25 10:00:00+02:00,32110.0,31990.0,70.98,64.9
2016-10-25 11:00:00+02:00,32219.0,32168.0,70.9,63.86
2016-10-25 12:00:00+02:00,32483.0,32467.0,71.41,64.19
2016-10-25 13:00:00+02:00,32244.0,32280.0,70.46,63.28
2016-10-25 14:00:00+02:00,31063.0,31201.0,69.27,62.58
2016-10-25 15:00:00+02:00,30300.0,30393.0,68.17,62.23
2016-10-25 16:00:00+02:00,30202.0,30229.0,68.6,62.69
2016-10-25 17:00:00+02:00,30149.0,30273.0,69.54,63.69
2016-10-25 18:00:00+02:00,30041.0,30275.0,70.88,64.63
2016-10-25 19:00:00+02:00,31766.0,31750.0,76.15,65.79
2016-10-25 20:00:00+02:00,33324.0,33619.0,78.11,68.09
2016-10-25 21:00:00+02:00,32306.0,32447.0,77.04,66.91
2016-10-25 22:00:00+02:00,29153.0,29240.0,70.24,63.83
2016-10-25 23:00:00+02:00,26652.0,26617.0,66.9,61.5
2016-10-26 00:00:00+02:00,24919.0,24911.0,65.5,60.0
2016-10-26 01:00:00+02:00,23529.0,23475.0,57.75,51.57
2016-10-26 02:00:00+02:00,22655.0,22630.0,53.11,46.36
2016-10-26 03:00:00+02:00,22392.0,22362.0,51.16,44.2
2016-10-26 04:00:00+02:00,22305.0,22308.0,50.38,43.47
2016-10-26 05:00:00+02:00,22819.0,22814.0,54.21,47.8
2016-10-26 06:00:00+02:00,24813.0,25041.0,66.85,60.7
2016-10-26 07:00:00+02:00,28703.0,28867.0,72.01,66.11
2016-10-26 08:00:00+02:00,30996.0,31136.0,73.34,67.0
2016-10-26 09:00:00+02:00,31409.0,31419.0,71.69,65.91
2016-10-26 10:00:00+02:00,31801.0,31826.0,71.91,65.91
2016-10-26 11:00:00+02:00,31911.0,32083.0,72.51,65.68
2016-10-26 12:00:00+02:00,32249.0,32354.0,72.43,65.69
2016-10-26 13:00:00+02:00,32023.0,32265.0,72.5,65.69
2016-10-26 14:00:00+02:00,30829.0,31290.0,71.01,64.63
2016-10-26 15:00:00+02:00,30050.0,30515.0,69.18,63.69
2016-10-26 16:00:00+02:00,29945.0,30365.0,69.03,63.74
2016-10-26 17:00:00+02:00,29899.0,30461.0,69.62,64.38
2016-10-26 18:00:00+02:00,29695.0,30319.0,69.31,63.69
2016-10-26 19:00:00+02:00,31588.0,31824.0,72.28,64.63
2016-10-26 20:00:00+02:00,33107.0,33344.0,73.93,66.11
2016-10-26 21:00:00+02:00,31985.0,32281.0,72.54,64.88
2016-10-26 22:00:00+02:00,29044.0,29108.0,67.27,60.91
2016-10-26 23:00:00+02:00,26566.0,26528.0,62.62,57.05
2016-10-27 00:00:00+02:00,24899.0,24918.0,59.17,52.58
2016-10-27 01:00:00+02:00,23447.0,23535.0,53.16,46.17
2016-10-27 02:00:00+02:00,22530.0,22595.0,50.33,43.42
2016-10-27 03:00:00+02:00,22236.0,22372.0,47.45,40.55
2016-10-27 04:00:00+02:00,22063.0,22234.0,46.6,39.66
2016-10-27 05:00:00+02:00,22431.0,22681.0,48.86,42.31
2016-10-27 06:00:00+02:00,24514.0,24772.0,57.64,51.57
2016-10-27 07:00:00+02:00,28397.0,28420.0,65.86,60.69
2016-10-27 08:00:00+02:00,30859.0,30541.0,68.68,61.99
2016-10-27 09:00:00+02:00,31022.0,30964.0,68.04,61.99
2016-10-27 10:00:00+02:00,31416.0,31469.0,68.23,61.99
2016-10-27 11:00:00+02:00,31679.0,31592.0,68.59,61.2
2016-10-27 12:00:00+02:00,32054.0,31885.0,68.87,61.99
2016-10-27 13:00:00+02:00,31973.0,31697.0,68.0,60.91
2016-10-27 14:00:00+02:00,30725.0,30638.0,66.97,59.98
2016-10-27 15:00:00+02:00,30115.0,29948.0,66.11,59.9
2016-10-27 16:00:00+02:00,30041.0,29837.0,66.43,60.56
2016-10-27 17:00:00+02:00,30145.0,29882.0,67.34,61.69
2016-10-27 18:00:00+02:00,30051.0,29671.0,68.48,61.99
2016-10-27 19:00:00+02:00,31815.0,31363.0,72.22,63.19
2016-10-27 20:00:00+02:00,33257.0,33021.0,73.96,65.2
2016-10-27 21:00:00+02:00,32025.0,31990.0,72.0,62.69
2016-10-27 22:00:00+02:00,29081.0,28879.0,64.81,57.59
2016-10-27 23:00:00+02:00,26583.0,26423.0,62.84,55.7
2016-10-28 00:00:00+02:00,25050.0,24793.0,56.14,48.75
2016-10-28 01:00:00+02:00,23659.0,23418.0,51.68,43.51
2016-10-28 02:00:00+02:00,22800.0,22616.0,49.61,43.04
2016-10-28 03:00:00+02:00,22340.0,22286.0,48.92,42.91
2016-10-28 04:00:00+02:00,22308.0,22143.0,49.44,42.91
2016-10-28 05:00:00+02:00,22662.0,22590.0,49.15,43.04
2016-10-28 06:00:00+02:00,24771.0,24743.0,64.0,58.3
2016-10-28 07:00:00+02:00,28718.0,28620.0,70.64,64.71
2016-10-28 08:00:00+02:00,31033.0,30902.0,73.4,65.89
2016-10-28 09:00:00+02:00,31293.0,31166.0,72.16,65.15
2016-10-28 10:00:00+02:00,31669.0,31656.0,72.13,64.88
2016-10-28 11:00:00+02:00,31739.0,31732.0,71.66,63.69
2016-10-28 12:00:00+02:00,31737.0,31839.0,70.19,62.15
2016-10-28 13:00:00+02:00,31585.0,31866.0,67.17,60.0
2016-10-28 14:00:00+02:00,30468.0,30448.0,64.9,57.98
2016-10-28 15:00:00+02:00,29552.0,29564.0,62.84,56.28
2016-10-28 16:00:00+02:00,29147.0,29363.0,62.58,56.3
2016-10-28 17:00:00+02:00,29313.0,29347.0,66.77,60.56
2016-10-28 18:00:00+02:00,29285.0,29171.0,71.53,62.69
2016-10-28 19:00:00+02:00,31070.0,30715.0,74.33,64.4
2016-10-28 20:00:00+02:00,32185.0,32190.0,76.17,66.11
2016-10-28 21:00:00+02:00,30960.0,31055.0,65.48,58.57
2016-10-28 22:00:00+02:00,28377.0,28213.0,63.3,55.35
2016-10-28 23:00:00+02:00,26244.0,26012.0,58.7,51.57
2016-10-29 00:00:00+02:00,24872.0,24838.0,60.68,55.2
2016-10-29 01:00:00+02:00,23368.0,23447.0,56.59,49.33
2016-10-29 02:00:00+02:00,22300.0,22328.0,55.28,48.22
2016-10-29 03:00:00+02:00,21712.0,21797.0,52.89,45.43
2016-10-29 04:00:00+02:00,21420.0,21386.0,52.45,45.0
2016-10-29 05:00:00+02:00,21260.0,21398.0,52.26,44.76
2016-10-29 06:00:00+02:00,21693.0,21765.0,53.4,45.56
2016-10-29 07:00:00+02:00,23060.0,23319.0,57.77,51.6
2016-10-29 08:00:00+02:00,24334.0,24372.0,60.31,53.57
2016-10-29 09:00:00+02:00,25819.0,25984.0,64.24,58.69
2016-10-29 10:00:00+02:00,27225.0,27510.0,65.39,59.98
2016-10-29 11:00:00+02:00,27341.0,27648.0,62.64,56.92
2016-10-29 12:00:00+02:00,27456.0,27831.0,60.9,55.0
2016-10-29 13:00:00+02:00,27359.0,27735.0,59.67,53.57
2016-10-29 14:00:00+02:00,26801.0,27025.0,59.71,53.01
2016-10-29 15:00:00+02:00,25638.0,25781.0,54.22,48.22
2016-10-29 16:00:00+02:00,24842.0,25027.0,53.46,47.41
2016-10-29 17:00:00+02:00,24634.0,24830.0,57.07,51.16
2016-10-29 18:00:00+02:00,24806.0,25174.0,65.04,58.89
2016-10-29 19:00:00+02:00,26780.0,27082.0,72.03,64.56
2016-10-29 20:00:00+02:00,28192.0,28914.0,72.26,65.0
2016-10-29 21:00:00+02:00,27888.0,28278.0,68.96,62.03
2016-10-29 22:00:00+02:00,25998.0,26291.0,65.7,59.05
2016-10-29 23:00:00+02:00,24356.0,24606.0,61.15,54.69
2016-10-30 00:00:00+02:00,22752.0,23098.0,61.0,53.16
2016-10-30 01:00:00+02:00,21324.0,21609.0,57.14,48.49
2016-10-30 02:00:00+02:00,20390.0,20464.0,58.75,49.75
2016-10-30 02:00:00+01:00,19786.0,20386.0,56.92,47.9
2016-10-30 03:00:00+01:00,19489.0,19889.0,56.23,46.9
2016-10-30 04:00:00+01:00,19363.0,19692.0,55.93,46.51
2016-10-30 05:00:00+01:00,19322.0,19812.0,55.18,46.05
2016-10-30 06:00:00+01:00,19891.0,20057.0,55.22,46.16
2016-10-30 07:00:00+01:00,20306.0,20393.0,54.18,45.43
2016-10-30 08:00:00+01:00,21359.0,21536.0,54.37,45.41
2016-10-30 09:00:00+01:00,23008.0,22944.0,55.58,46.51
2016-10-30 10:00:00+01:00,23725.0,23993.0,55.76,47.41
2016-10-30 11:00:00+01:00,23993.0,24482.0,55.01,47.7
2016-10-30 12:00:00+01:00,24125.0,24839.0,56.51,49.21
2016-10-30 13:00:00+01:00,24478.0,25054.0,58.37,51.15
2016-10-30 14:00:00+01:00,23982.0,24602.0,57.4,50.0
2016-10-30 15:00:00+01:00,22933.0,23534.0,55.42,47.9
2016-10-30 16:00:00+01:00,22416.0,22962.0,55.21,47.9
2016-10-30 17:00:00+01:00,22457.0,22975.0,57.7,50.81
2016-10-30 18:00:00+01:00,24387.0,24745.0,65.76,57.56
2016-10-30 19:00:00+01:00,25980.0,26944.0,69.23,60.1
2016-10-30 20:00:00+01:00,26540.0,28053.0,72.1,63.89
2016-10-30 21:00:00+01:00,26303.0,27515.0,71.39,63.45
2016-10-30 22:00:00+01:00,25061.0,26047.0,67.64,60.69
2016-10-30 23:00:00+01:00,23237.0,24526.0,65.98,58.69
2016-10-31 00:00:00+01:00,21730.0,21634.0,58.57,51.69
2016-10-31 01:00:00+01:00,20617.0,20692.0,54.83,46.9
2016-10-31 02:00:00+01:00,19944.0,20305.0,54.1,46.35
2016-10-31 03:00:00+01:00,19604.0,20066.0,53.65,45.68
2016-10-31 04:00:00+01:00,19626.0,19818.0,53.45,45.43
2016-10-31 05:00:00+01:00,20032.0,20197.0,54.12,46.05
2016-10-31 06:00:00+01:00,21850.0,21943.0,56.72,48.49
2016-10-31 07:00:00+01:00,23932.0,24747.0,63.65,56.07
2016-10-31 08:00:00+01:00,25582.0,27063.0,68.55,59.69
2016-10-31 09:00:00+01:00,27155.0,28163.0,63.62,56.7
2016-10-31 10:00:00+01:00,27648.0,29767.0,62.47,55.28
2016-10-31 11:00:00+01:00,27574.0,29504.0,61.51,54.23
2016-10-31 12:00:00+01:00,27805.0,29577.0,62.92,55.58
2016-10-31 13:00:00+01:00,28103.0,29589.0,63.07,55.58
2016-10-31 14:00:00+01:00,27339.0,28652.0,61.91,54.23
2016-10-31 15:00:00+01:00,26473.0,27479.0,61.36,53.69
2016-10-31 16:00:00+01:00,26254.0,27515.0,61.25,53.89
2016-10-31 17:00:00+01:00,26562.0,27156.0,67.11,59.69
2016-10-31 18:00:00+01:00,28509.0,27911.0,71.68,63.5
2016-10-31 19:00:00+01:00,29420.0,29518.0,72.1,63.89
2016-10-31 20:00:00+01:00,29075.0,29947.0,70.44,61.99
2016-10-31 21:00:00+01:00,28075.0,28716.0,68.65,59.69
2016-10-31 22:00:00+01:00,25800.0,26318.0,59.29,51.57
2016-10-31 23:00:00+01:00,23849.0,24646.0,53.25,45.68
2016-11-01 00:00:00+01:00,25208.0,24982.0,54.88,5.0
2016-11-01 01:00:00+01:00,23084.0,23172.0,51.41,2.5
2016-11-01 02:00:00+01:00,21950.0,21880.0,49.24,2.33
2016-11-01 03:00:00+01:00,21322.0,21411.0,49.8,2.3
2016-11-01 04:00:00+01:00,21384.0,21346.0,49.37,2.3
2016-11-01 05:00:00+01:00,22220.0,22096.0,49.34,2.33
2016-11-01 06:00:00+01:00,25220.0,24984.0,50.24,4.0
2016-11-01 07:00:00+01:00,29776.0,29312.0,51.28,20.0
2016-11-01 08:00:00+01:00,32595.0,32210.0,54.33,40.0
2016-11-01 09:00:00+01:00,33192.0,33350.0,55.91,40.0
2016-11-01 10:00:00+01:00,33775.0,34342.0,55.68,38.5
2016-11-01 11:00:00+01:00,33817.0,34600.0,54.28,35.01
2016-11-01 12:00:00+01:00,34113.0,34557.0,54.19,32.1
2016-11-01 13:00:00+01:00,34061.0,34785.0,54.43,34.1
2016-11-01 14:00:00+01:00,32924.0,33625.0,54.66,31.0
2016-11-01 15:00:00+01:00,32697.0,32909.0,54.21,31.0
2016-11-01 16:00:00+01:00,32617.0,32541.0,54.04,32.0
2016-11-01 17:00:00+01:00,32671.0,33049.0,61.07,37.21
2016-11-01 18:00:00+01:00,34623.0,34787.0,72.92,42.88
2016-11-01 19:00:00+01:00,35439.0,35152.0,75.83,40.0
2016-11-01 20:00:00+01:00,35637.0,34941.0,74.29,40.59
2016-11-01 21:00:00+01:00,34751.0,34257.0,70.2,40.1
2016-11-01 22:00:00+01:00,32206.0,31958.0,65.99,34.1
2016-11-01 23:00:00+01:00,29094.0,29159.0,62.21,28.1
2016-11-02 00:00:00+01:00,27275.0,27230.0,63.41,23.82
2016-11-02 01:00:00+01:00,25274.0,25218.0,57.1,21.48
2016-11-02 02:00:00+01:00,24087.0,24063.0,54.47,21.0
2016-11-02 03:00:00+01:00,23649.0,23452.0,53.75,19.94
2016-11-02 04:00:00+01:00,23558.0,23429.0,53.55,19.98
2016-11-02 05:00:00+01:00,24209.0,24142.0,53.7,21.79
2016-11-02 06:00:00+01:00,26775.0,26703.0,64.04,28.63
2016-11-02 07:00:00+01:00,31182.0,30956.0,71.32,37.2
2016-11-02 08:00:00+01:00,33417.0,33029.0,74.35,43.83
2016-11-02 09:00:00+01:00,34301.0,34016.0,72.83,43.79
2016-11-02 10:00:00+01:00,34655.0,34432.0,71.77,41.55
2016-11-02 11:00:00+01:00,34673.0,34301.0,71.57,37.0
2016-11-02 12:00:00+01:00,34447.0,34200.0,70.79,34.49
2016-11-02 13:00:00+01:00,34380.0,33903.0,70.6,34.49
2016-11-02 14:00:00+01:00,33256.0,32740.0,71.37,34.69
2016-11-02 15:00:00+01:00,32565.0,32247.0,71.51,30.0
2016-11-02 16:00:00+01:00,32207.0,32150.0,71.68,32.1
2016-11-02 17:00:00+01:00,32202.0,32152.0,72.36,36.0
2016-11-02 18:00:00+01:00,32909.0,32834.0,78.37,41.02
2016-11-02 19:00:00+01:00,35257.0,34860.0,79.95,42.0
2016-11-02 20:00:00+01:00,35433.0,35406.0,80.58,37.2
2016-11-02 21:00:00+01:00,34861.0,34662.0,76.53,34.0
2016-11-02 22:00:00+01:00,32341.0,32281.0,67.97,30.33
2016-11-02 23:00:00+01:00,29322.0,29296.0,62.75,26.1
2016-11-03 00:00:00+01:00,28120.0,28120.0,66.07,28.97
2016-11-03 01:00:00+01:00,26117.0,26069.0,61.98,26.97
2016-11-03 02:00:00+01:00,24851.0,24879.0,59.08,24.18
2016-11-03 03:00:00+01:00,24237.0,24444.0,56.61,22.34
2016-11-03 04:00:00+01:00,24121.0,24310.0,56.47,21.75
2016-11-03 05:00:00+01:00,24865.0,24848.0,57.79,25.4
2016-11-03 06:00:00+01:00,27457.0,27628.0,66.43,30.0
2016-11-03 07:00:00+01:00,31427.0,31620.0,71.48,35.7
2016-11-03 08:00:00+01:00,34271.0,34473.0,74.99,38.34
2016-11-03 09:00:00+01:00,35445.0,35914.0,74.92,36.69
2016-11-03 10:00:00+01:00,35795.0,36508.0,73.51,32.91
2016-11-03 11:00:00+01:00,35632.0,36396.0,71.85,32.1
2016-11-03 12:00:00+01:00,35245.0,35941.0,70.66,31.71
2016-11-03 13:00:00+01:00,34728.0,35578.0,70.67,31.82
2016-11-03 14:00:00+01:00,33396.0,34412.0,71.03,31.0
2016-11-03 15:00:00+01:00,32524.0,33592.0,69.58,28.62
2016-11-03 16:00:00+01:00,32034.0,33203.0,74.83,28.0
2016-11-03 17:00:00+01:00,31753.0,33064.0,75.07,27.9
2016-11-03 18:00:00+01:00,31685.0,33064.0,77.86,32.55
2016-11-03 19:00:00+01:00,34055.0,35354.0,79.53,35.69
2016-11-03 20:00:00+01:00,35657.0,36479.0,79.51,38.86
2016-11-03 21:00:00+01:00,35026.0,35518.0,75.51,34.0
2016-11-03 22:00:00+01:00,32904.0,33289.0,71.51,31.82
2016-11-03 23:00:00+01:00,30245.0,30621.0,65.01,33.44
2016-11-04 00:00:00+01:00,24447.0,24560.0,63.55,10.5
2016-11-04 01:00:00+01:00,22742.0,22886.0,58.75,9.0
2016-11-04 02:00:00+01:00,21694.0,21805.0,54.11,8.0
2016-11-04 03:00:00+01:00,21286.0,21366.0,53.33,8.19
2016-11-04 04:00:00+01:00,21260.0,21305.0,53.34,8.19
2016-11-04 05:00:00+01:00,22022.0,21926.0,57.19,9.0
2016-11-04 06:00:00+01:00,25107.0,24751.0,67.53,11.9
2016-11-04 07:00:00+01:00,29193.0,28789.0,67.46,19.0
2016-11-04 08:00:00+01:00,31633.0,31426.0,71.97,21.25
2016-11-04 09:00:00+01:00,32784.0,32924.0,72.23,25.68
2016-11-04 10:00:00+01:00,33422.0,33588.0,72.41,23.69
2016-11-04 11:00:00+01:00,33407.0,33713.0,72.15,21.0
2016-11-04 12:00:00+01:00,33405.0,33817.0,71.95,20.69
2016-11-04 13:00:00+01:00,33105.0,33356.0,72.05,20.0
2016-11-04 14:00:00+01:00,31959.0,32124.0,71.37,18.5
2016-11-04 15:00:00+01:00,31334.0,31198.0,70.62,15.5
2016-11-04 16:00:00+01:00,31042.0,30862.0,70.92,15.0
2016-11-04 17:00:00+01:00,31119.0,30689.0,71.83,15.69
2016-11-04 18:00:00+01:00,30697.0,30644.0,77.43,16.69
2016-11-04 19:00:00+01:00,30719.0,30484.0,78.98,19.01
2016-11-04 20:00:00+01:00,32225.0,31494.0,78.7,25.01
2016-11-04 21:00:00+01:00,34075.0,33524.0,69.85,31.49
2016-11-04 22:00:00+01:00,31112.0,30963.0,63.6,27.86
2016-11-04 23:00:00+01:00,28488.0,28345.0,62.25,20.0
2016-11-05 00:00:00+01:00,25080.0,25256.0,60.19,22.4
2016-11-05 01:00:00+01:00,23391.0,23514.0,56.02,20.54
2016-11-05 02:00:00+01:00,22483.0,22522.0,52.54,18.13
2016-11-05 03:00:00+01:00,22164.0,22084.0,50.9,15.13
2016-11-05 04:00:00+01:00,22034.0,22041.0,48.8,14.29
2016-11-05 05:00:00+01:00,22574.0,22552.0,48.57,16.35
2016-11-05 06:00:00+01:00,24611.0,24516.0,49.18,20.81
2016-11-05 07:00:00+01:00,27464.0,27263.0,52.66,24.25
2016-11-05 08:00:00+01:00,30018.0,29902.0,57.85,34.01
2016-11-05 09:00:00+01:00,31128.0,31176.0,62.6,34.94
2016-11-05 10:00:00+01:00,31550.0,31904.0,64.9,32.86
2016-11-05 11:00:00+01:00,31909.0,32021.0,62.97,31.87
2016-11-05 12:00:00+01:00,32142.0,32258.0,60.78,32.12
2016-11-05 13:00:00+01:00,31999.0,32037.0,56.73,32.09
2016-11-05 14:00:00+01:00,31048.0,30859.0,53.76,32.36
2016-11-05 15:00:00+01:00,30306.0,30075.0,52.45,29.91
2016-11-05 16:00:00+01:00,30006.0,29700.0,52.82,29.19
2016-11-05 17:00:00+01:00,29920.0,29566.0,59.07,31.62
2016-11-05 18:00:00+01:00,29704.0,29324.0,66.15,30.01
2016-11-05 19:00:00+01:00,29752.0,29392.0,68.48,31.32
2016-11-05 20:00:00+01:00,30445.0,30184.0,64.78,34.69
2016-11-05 21:00:00+01:00,31792.0,31371.0,59.46,39.48
2016-11-05 22:00:00+01:00,30042.0,29708.0,55.97,35.0
2016-11-05 23:00:00+01:00,27277.0,27093.0,54.58,30.01
2016-11-06 00:00:00+01:00,26598.0,26776.0,51.67,36.34
2016-11-06 01:00:00+01:00,25212.0,25173.0,49.23,32.51
2016-11-06 02:00:00+01:00,24039.0,23956.0,47.03,33.69
2016-11-06 03:00:00+01:00,23246.0,23290.0,44.26,39.0
2016-11-06 04:00:00+01:00,22765.0,22896.0,39.1,36.34
2016-11-06 05:00:00+01:00,22434.0,22612.0,40.77,35.61
2016-11-06 06:00:00+01:00,22307.0,22305.0,39.73,35.4
2016-11-06 07:00:00+01:00,22690.0,22533.0,43.59,33.69
2016-11-06 08:00:00+01:00,24360.0,24174.0,43.4,39.07
2016-11-06 09:00:00+01:00,26661.0,26586.0,50.86,45.02
2016-11-06 10:00:00+01:00,28420.0,28384.0,51.55,46.5
2016-11-06 11:00:00+01:00,29027.0,28899.0,50.56,46.0
2016-11-06 12:00:00+01:00,29335.0,29102.0,51.13,46.0
2016-11-06 13:00:00+01:00,29473.0,29434.0,51.8,46.03
2016-11-06 14:00:00+01:00,28950.0,28800.0,47.69,43.02
2016-11-06 15:00:00+01:00,27773.0,27732.0,48.36,39.69
2016-11-06 16:00:00+01:00,27114.0,27018.0,54.41,35.8
2016-11-06 17:00:00+01:00,26855.0,26929.0,58.35,33.59
2016-11-06 18:00:00+01:00,26768.0,26712.0,72.44,33.39
2016-11-06 19:00:00+01:00,26819.0,26765.0,76.06,34.3
2016-11-06 20:00:00+01:00,27001.0,26960.0,74.13,41.02
2016-11-06 21:00:00+01:00,27365.0,27714.0,72.97,40.01
2016-11-06 22:00:00+01:00,27627.0,27871.0,68.39,40.64
2016-11-06 23:00:00+01:00,26169.0,26337.0,63.62,36.34
2016-11-07 00:00:00+01:00,27971.0,27670.0,55.38,42.0
2016-11-07 01:00:00+01:00,25956.0,25808.0,51.22,35.33
2016-11-07 02:00:00+01:00,24668.0,24530.0,49.58,33.52
2016-11-07 03:00:00+01:00,24002.0,24000.0,48.88,32.69
2016-11-07 04:00:00+01:00,23767.0,23863.0,48.81,33.2
2016-11-07 05:00:00+01:00,24261.0,24299.0,49.43,34.4
2016-11-07 06:00:00+01:00,26149.0,26304.0,66.19,36.56
2016-11-07 07:00:00+01:00,28562.0,28752.0,68.51,45.0
2016-11-07 08:00:00+01:00,31434.0,31160.0,73.24,49.01
2016-11-07 09:00:00+01:00,33985.0,33501.0,70.92,50.73
2016-11-07 10:00:00+01:00,35723.0,34874.0,71.5,50.0
2016-11-07 11:00:00+01:00,36709.0,35653.0,68.08,46.01
2016-11-07 12:00:00+01:00,37669.0,36694.0,67.4,48.03
2016-11-07 13:00:00+01:00,38213.0,37218.0,66.8,50.0
2016-11-07 14:00:00+01:00,37711.0,36560.0,65.21,47.1
2016-11-07 15:00:00+01:00,37232.0,36388.0,64.85,44.01
2016-11-07 16:00:00+01:00,37131.0,36548.0,64.76,42.69
2016-11-07 17:00:00+01:00,36968.0,36566.0,66.66,42.86
2016-11-07 18:00:00+01:00,36245.0,35898.0,77.69,41.23
2016-11-07 19:00:00+01:00,35428.0,35094.0,74.88,39.44
2016-11-07 20:00:00+01:00,34596.0,34436.0,74.92,40.1
2016-11-07 21:00:00+01:00,34065.0,34235.0,73.42,44.57
2016-11-07 22:00:00+01:00,33841.0,33613.0,67.52,46.01
2016-11-07 23:00:00+01:00,31692.0,31081.0,65.1,42.0
2016-11-08 00:00:00+01:00,26418.0,26289.0,56.93,35.42
2016-11-08 01:00:00+01:00,24760.0,24662.0,53.54,30.69
2016-11-08 02:00:00+01:00,23718.0,23526.0,50.68,27.4
2016-11-08 03:00:00+01:00,23212.0,22894.0,48.42,26.9
2016-11-08 04:00:00+01:00,22870.0,22657.0,48.15,26.9
2016-11-08 05:00:00+01:00,22954.0,22827.0,50.43,27.2
2016-11-08 06:00:00+01:00,24253.0,24132.0,62.17,30.99
2016-11-08 07:00:00+01:00,25505.0,25399.0,64.19,32.19
2016-11-08 08:00:00+01:00,27388.0,27276.0,69.56,39.0
2016-11-08 09:00:00+01:00,29260.0,29063.0,68.76,42.69
2016-11-08 10:00:00+01:00,30218.0,30218.0,67.55,42.89
2016-11-08 11:00:00+01:00,30933.0,30912.0,65.68,42.89
2016-11-08 12:00:00+01:00,31685.0,31580.0,64.21,43.69
2016-11-08 13:00:00+01:00,32247.0,31902.0,64.37,45.1
2016-11-08 14:00:00+01:00,31888.0,31352.0,60.79,45.38
2016-11-08 15:00:00+01:00,31022.0,30502.0,56.55,43.69
2016-11-08 16:00:00+01:00,30761.0,30316.0,56.7,44.03
2016-11-08 17:00:00+01:00,30769.0,30339.0,64.44,44.01
2016-11-08 18:00:00+01:00,30669.0,30115.0,68.65,43.09
2016-11-08 19:00:00+01:00,30392.0,29956.0,70.02,42.2
